ETL_Mobility,ETL_Doping,HTL_Mobility,HTL_Doping,PCE,VOC,JSC,FF
1.86E-01,1.00E+18,4.00E+00,1.00E+18,20.69003,1.04853,22.6634,87.06754
1.86E-01,1.00E+18,4.00E+00,1.00E+19,21.94589,1.09445,22.66268,88.48032
1.86E-01,1.00E+19,4.00E-03,1.00E+15,15.43383,1.01709,22.73533,66.74386
1.86E-01,1.00E+19,4.00E-03,1.00E+16,17.8911,1.01829,22.69103,77.43018
1.86E-01,1.00E+19,4.00E-03,1.00E+17,19.4117,1.02407,22.66724,83.62474
1.86E-01,1.00E+19,4.00E-03,1.00E+18,20.67975,1.04855,22.66416,87.01984
1.86E-01,1.00E+19,4.00E-03,1.00E+19,21.94575,1.09446,22.66344,88.47598
1.86E-01,1.00E+19,8.62E-03,1.00E+15,16.79437,1.01726,22.74512,72.58464
1.86E-01,1.00E+19,8.62E-03,1.00E+16,18.36252,1.01828,22.691,79.47182
1.86E-01,1.00E+19,8.62E-03,1.00E+17,19.46358,1.02405,22.6671,83.85037
1.86E-01,1.00E+19,8.62E-03,1.00E+18,20.68583,1.04854,22.66415,87.04622
1.86E-01,1.00E+19,8.62E-03,1.00E+19,21.94649,1.09446,22.66344,88.47908
1.86E-01,1.00E+19,1.86E-02,1.00E+15,17.61479,1.01736,22.75127,76.10216
1.86E-01,1.00E+19,1.86E-02,1.00E+16,18.5941,1.01826,22.69122,80.47425
1.86E-01,1.00E+19,1.86E-02,1.00E+17,19.49701,1.02404,22.66704,83.99557
1.86E-01,1.00E+19,1.86E-02,1.00E+18,20.68864,1.04853,22.66414,87.05839
1.86E-01,1.00E+19,1.86E-02,1.00E+19,21.94683,1.09446,22.66344,88.48052
1.86E-01,1.00E+19,4.00E-02,1.00E+15,18.09309,1.01737,22.7546,78.1561
1.86E-01,1.00E+19,4.00E-02,1.00E+16,18.689,1.01825,22.69139,80.88533
1.86E-01,1.00E+19,4.00E-02,1.00E+17,19.51219,1.02403,22.66701,84.06158
1.86E-01,1.00E+19,4.00E-02,1.00E+18,20.68994,1.04853,22.66414,87.06403
1.86E-01,1.00E+19,4.00E-02,1.00E+19,21.94699,1.09446,22.66344,88.48119
1.86E-01,1.00E+19,8.62E-02,1.00E+15,18.35921,1.01737,22.75633,79.30025
1.86E-01,1.00E+19,8.62E-02,1.00E+16,18.7304,1.01824,22.6915,81.0648
1.86E-01,1.00E+19,8.62E-02,1.00E+17,19.51917,1.02403,22.66699,84.09192
1.86E-01,1.00E+19,8.62E-02,1.00E+18,20.69054,1.04853,22.66414,87.06665
1.86E-01,1.00E+19,8.62E-02,1.00E+19,21.94707,1.09446,22.66344,88.4815
1.86E-01,1.00E+19,1.86E-01,1.00E+15,18.47899,1.01735,22.75728,79.81547
1.86E-01,1.00E+19,1.86E-01,1.00E+16,18.74906,1.01824,22.69155,81.14574
1.86E-01,1.00E+19,1.86E-01,1.00E+17,19.5224,1.02403,22.66699,84.10594
1.86E-01,1.00E+19,1.86E-01,1.00E+18,20.69082,1.04853,22.66414,87.06786
1.86E-01,1.00E+19,1.86E-01,1.00E+19,21.9471,1.09446,22.66344,88.48164
1.86E-01,1.00E+19,4.00E-01,1.00E+15,18.53275,1.01734,22.75789,80.04638
1.86E-01,1.00E+19,4.00E-01,1.00E+16,18.75964,1.01824,22.69158,81.19159
1.86E-01,1.00E+19,4.00E-01,1.00E+17,19.52389,1.02403,22.66698,84.11244
1.86E-01,1.00E+19,4.00E-01,1.00E+18,20.69095,1.04853,22.66414,87.06842
1.86E-01,1.00E+19,4.00E-01,1.00E+19,21.94712,1.09446,22.66344,88.48171
1.86E-01,1.00E+19,8.62E-01,1.00E+15,18.5573,1.01733,22.75835,80.15124
1.86E-01,1.00E+19,8.62E-01,1.00E+16,18.76554,1.01824,22.69159,81.21717
1.86E-01,1.00E+19,8.62E-01,1.00E+17,19.52458,1.02403,22.66698,84.11545
1.86E-01,1.00E+19,8.62E-01,1.00E+18,20.69101,1.04853,22.66414,87.06868
1.86E-01,1.00E+19,8.62E-01,1.00E+19,21.94713,1.09446,22.66344,88.48174
1.86E-01,1.00E+19,1.86E+00,1.00E+15,18.5686,1.01733,22.75872,80.19898
1.86E-01,1.00E+19,1.86E+00,1.00E+16,18.76827,1.01824,22.6916,81.22901
1.86E-01,1.00E+19,1.86E+00,1.00E+17,19.5249,1.02403,22.66698,84.11685
1.86E-01,1.00E+19,1.86E+00,1.00E+18,20.69104,1.04853,22.66414,87.0688
1.86E-01,1.00E+19,1.86E+00,1.00E+19,21.94713,1.09446,22.66344,88.48176
1.86E-01,1.00E+19,4.00E+00,1.00E+15,18.57383,1.01733,22.75901,80.22063
1.86E-01,1.00E+19,4.00E+00,1.00E+16,18.76954,1.01823,22.6916,81.2345
1.86E-01,1.00E+19,4.00E+00,1.00E+17,19.52505,1.02403,22.66698,84.11749
1.86E-01,1.00E+19,4.00E+00,1.00E+18,20.69105,1.04853,22.66414,87.06886
1.86E-01,1.00E+19,4.00E+00,1.00E+19,21.94713,1.09446,22.66344,88.48176
4.00E-01,1.00E+15,4.00E-03,1.00E+15,15.10213,1.01664,22.73175,65.34866
4.00E-01,1.00E+15,4.00E-03,1.00E+16,17.56101,1.01786,22.68689,76.04802
4.00E-01,1.00E+15,4.00E-03,1.00E+17,19.07375,1.02368,22.66572,82.20598
4.00E-01,1.00E+15,4.00E-03,1.00E+18,20.31407,1.04805,22.66282,85.52639
4.00E-01,1.00E+15,4.00E-03,1.00E+19,21.56253,1.0921,22.66245,87.12239
4.00E-01,1.00E+15,8.62E-03,1.00E+15,16.46692,1.01683,22.74154,71.21028
4.00E-01,1.00E+15,8.62E-03,1.00E+16,18.03252,1.01786,22.6865,78.09101
4.00E-01,1.00E+15,8.62E-03,1.00E+17,19.13828,1.02368,22.66558,82.48477
4.00E-01,1.00E+15,8.62E-03,1.00E+18,20.3192,1.04805,22.6628,85.54813
4.00E-01,1.00E+15,8.62E-03,1.00E+19,21.56319,1.0921,22.66245,87.12505
4.00E-01,1.00E+15,1.86E-02,1.00E+15,17.30038,1.01692,22.74774,74.78756
4.00E-01,1.00E+15,1.86E-02,1.00E+16,18.23799,1.01786,22.68649,78.98095
4.00E-01,1.00E+15,1.86E-02,1.00E+17,19.16689,1.02367,22.66552,82.60841
4.00E-01,1.00E+15,1.86E-02,1.00E+18,20.32157,1.04805,22.66279,85.55814
4.00E-01,1.00E+15,1.86E-02,1.00E+19,21.56349,1.0921,22.66245,87.12628
4.00E-01,1.00E+15,4.00E-02,1.00E+15,17.77068,1.01696,22.75112,76.80678
4.00E-01,1.00E+15,4.00E-02,1.00E+16,18.34833,1.01786,22.68655,79.45881
4.00E-01,1.00E+15,4.00E-02,1.00E+17,19.17988,1.02367,22.66549,82.66458
4.00E-01,1.00E+15,4.00E-02,1.00E+18,20.32266,1.04805,22.66279,85.56278
4.00E-01,1.00E+15,4.00E-02,1.00E+19,21.56363,1.0921,22.66245,87.12686
4.00E-01,1.00E+15,8.62E-02,1.00E+15,18.01636,1.01696,22.75287,77.86191
4.00E-01,1.00E+15,8.62E-02,1.00E+16,18.40265,1.01785,22.68659,79.69407
4.00E-01,1.00E+15,8.62E-02,1.00E+17,19.18585,1.02367,22.66547,82.69039
4.00E-01,1.00E+15,8.62E-02,1.00E+18,20.32317,1.04805,22.66279,85.56493
4.00E-01,1.00E+15,8.62E-02,1.00E+19,21.56369,1.0921,22.66245,87.12712
4.00E-01,1.00E+15,1.86E-01,1.00E+15,18.12345,1.01697,22.75381,78.32134
4.00E-01,1.00E+15,1.86E-01,1.00E+16,18.42724,1.01785,22.68662,79.80055
4.00E-01,1.00E+15,1.86E-01,1.00E+17,19.18861,1.02367,22.66547,82.70231
4.00E-01,1.00E+15,1.86E-01,1.00E+18,20.32341,1.04805,22.66279,85.56593
4.00E-01,1.00E+15,1.86E-01,1.00E+19,21.56372,1.0921,22.66245,87.12724
4.00E-01,1.00E+15,4.00E-01,1.00E+15,18.18904,1.01697,22.75441,78.60274
4.00E-01,1.00E+15,4.00E-01,1.00E+16,18.43852,1.01785,22.68663,79.84939
4.00E-01,1.00E+15,4.00E-01,1.00E+17,19.18989,1.02367,22.66546,82.70783
4.00E-01,1.00E+15,4.00E-01,1.00E+18,20.32351,1.04805,22.66279,85.56639
4.00E-01,1.00E+15,4.00E-01,1.00E+19,21.56374,1.0921,22.66245,87.1273
4.00E-01,1.00E+15,8.62E-01,1.00E+15,18.22017,1.01697,22.75486,78.73578
4.00E-01,1.00E+15,8.62E-01,1.00E+16,18.44373,1.01785,22.68663,79.87193
4.00E-01,1.00E+15,8.62E-01,1.00E+17,19.19048,1.02367,22.66546,82.7104
4.00E-01,1.00E+15,8.62E-01,1.00E+18,20.32357,1.04805,22.66279,85.5666
4.00E-01,1.00E+15,8.62E-01,1.00E+19,21.56375,1.0921,22.66245,87.12733
4.00E-01,1.00E+15,1.86E+00,1.00E+15,18.23453,1.01697,22.7552,78.79666
4.00E-01,1.00E+15,1.86E+00,1.00E+16,18.44614,1.01785,22.68664,79.88237
4.00E-01,1.00E+15,1.86E+00,1.00E+17,19.19076,1.02367,22.66546,82.71158
4.00E-01,1.00E+15,1.86E+00,1.00E+18,20.32359,1.04805,22.66279,85.5667
4.00E-01,1.00E+15,1.86E+00,1.00E+19,21.56375,1.0921,22.66245,87.12734
4.00E-01,1.00E+15,4.00E+00,1.00E+15,18.24118,1.01697,22.75546,78.82445
4.00E-01,1.00E+15,4.00E+00,1.00E+16,18.44726,1.01785,22.68664,79.88721
4.00E-01,1.00E+15,4.00E+00,1.00E+17,19.19088,1.02367,22.66546,82.71213
4.00E-01,1.00E+15,4.00E+00,1.00E+18,20.3236,1.04805,22.66279,85.56675
4.00E-01,1.00E+15,4.00E+00,1.00E+19,21.56375,1.0921,22.66245,87.12735
4.00E-01,1.00E+16,4.00E-03,1.00E+15,15.38943,1.01699,22.73319,66.56472
4.00E-01,1.00E+16,4.00E-03,1.00E+16,17.83737,1.01819,22.6887,77.21304
4.00E-01,1.00E+16,4.00E-03,1.00E+17,19.37109,1.02399,22.66589,83.46165
4.00E-01,1.00E+16,4.00E-03,1.00E+18,20.62449,1.04844,22.6629,86.80053
4.00E-01,1.00E+16,4.00E-03,1.00E+19,21.86668,1.09386,22.66228,88.21023
4.00E-01,1.00E+16,8.62E-03,1.00E+15,16.74499,1.01718,22.74298,72.3835
4.00E-01,1.00E+16,8.62E-03,1.00E+16,18.30716,1.01819,22.68852,79.24768
4.00E-01,1.00E+16,8.62E-03,1.00E+17,19.41665,1.02397,22.66575,83.65966
4.00E-01,1.00E+16,8.62E-03,1.00E+18,20.63104,1.04844,22.66289,86.82867
4.00E-01,1.00E+16,8.62E-03,1.00E+19,21.86749,1.09385,22.66228,88.21361
4.00E-01,1.00E+16,1.86E-02,1.00E+15,17.57326,1.01726,22.74916,75.93735
4.00E-01,1.00E+16,1.86E-02,1.00E+16,18.54721,1.01818,22.68865,80.28733
4.00E-01,1.00E+16,1.86E-02,1.00E+17,19.43671,1.02396,22.66568,83.74703
4.00E-01,1.00E+16,1.86E-02,1.00E+18,20.63406,1.04843,22.66288,86.84166
4.00E-01,1.00E+16,1.86E-02,1.00E+19,21.86787,1.09385,22.66228,88.21518
4.00E-01,1.00E+16,4.00E-02,1.00E+15,18.05116,1.01729,22.75251,77.98891
4.00E-01,1.00E+16,4.00E-02,1.00E+16,18.64584,1.01816,22.68878,80.71471
4.00E-01,1.00E+16,4.00E-02,1.00E+17,19.44984,1.02396,22.66565,83.80407
4.00E-01,1.00E+16,4.00E-02,1.00E+18,20.63546,1.04843,22.66288,86.84767
4.00E-01,1.00E+16,4.00E-02,1.00E+19,21.86805,1.09385,22.66228,88.21591
4.00E-01,1.00E+16,8.62E-02,1.00E+15,18.30882,1.01728,22.75425,79.09665
4.00E-01,1.00E+16,8.62E-02,1.00E+16,18.68892,1.01816,22.68886,80.9015
4.00E-01,1.00E+16,8.62E-02,1.00E+17,19.4572,1.02396,22.66564,83.836
4.00E-01,1.00E+16,8.62E-02,1.00E+18,20.63611,1.04843,22.66287,86.85046
4.00E-01,1.00E+16,8.62E-02,1.00E+19,21.86813,1.09385,22.66228,88.21625
4.00E-01,1.00E+16,1.86E-01,1.00E+15,18.43267,1.01727,22.7552,79.62933
4.00E-01,1.00E+16,1.86E-01,1.00E+16,18.70836,1.01815,22.6889,80.98578
4.00E-01,1.00E+16,1.86E-01,1.00E+17,19.4606,1.02396,22.66563,83.85076
4.00E-01,1.00E+16,1.86E-01,1.00E+18,20.63641,1.04843,22.66287,86.85175
4.00E-01,1.00E+16,1.86E-01,1.00E+19,21.86817,1.09385,22.66228,88.2164
4.00E-01,1.00E+16,4.00E-01,1.00E+15,18.4883,1.01726,22.7558,79.86818
4.00E-01,1.00E+16,4.00E-01,1.00E+16,18.71726,1.01815,22.68892,81.02439
4.00E-01,1.00E+16,4.00E-01,1.00E+17,19.46217,1.02396,22.66563,83.85759
4.00E-01,1.00E+16,4.00E-01,1.00E+18,20.63655,1.04843,22.66287,86.85235
4.00E-01,1.00E+16,4.00E-01,1.00E+19,21.86818,1.09385,22.66228,88.21648
4.00E-01,1.00E+16,8.62E-01,1.00E+15,18.51371,1.01725,22.75626,79.97672
4.00E-01,1.00E+16,8.62E-01,1.00E+16,18.72136,1.01815,22.68893,81.04219
4.00E-01,1.00E+16,8.62E-01,1.00E+17,19.4629,1.02396,22.66563,83.86076
4.00E-01,1.00E+16,8.62E-01,1.00E+18,20.63661,1.04843,22.66287,86.85263
4.00E-01,1.00E+16,8.62E-01,1.00E+19,21.86819,1.09385,22.66228,88.21651
4.00E-01,1.00E+16,1.86E+00,1.00E+15,18.52541,1.01725,22.75662,80.02619
4.00E-01,1.00E+16,1.86E+00,1.00E+16,18.72326,1.01815,22.68894,81.05043
4.00E-01,1.00E+16,1.86E+00,1.00E+17,19.46324,1.02396,22.66563,83.86223
4.00E-01,1.00E+16,1.86E+00,1.00E+18,20.63664,1.04843,22.66287,86.85276
4.00E-01,1.00E+16,1.86E+00,1.00E+19,21.86819,1.09385,22.66228,88.21653
4.00E-01,1.00E+16,4.00E+00,1.00E+15,18.53082,1.01725,22.7569,80.04866
4.00E-01,1.00E+16,4.00E+00,1.00E+16,18.72414,1.01815,22.68894,81.05425
4.00E-01,1.00E+16,4.00E+00,1.00E+17,19.4634,1.02396,22.66563,83.86291
4.00E-01,1.00E+16,4.00E+00,1.00E+18,20.63665,1.04843,22.66287,86.85282
4.00E-01,1.00E+16,4.00E+00,1.00E+19,21.8682,1.09385,22.66228,88.21653
4.00E-01,1.00E+17,4.00E-03,1.00E+15,15.43124,1.01709,22.73427,66.73584
4.00E-01,1.00E+17,4.00E-03,1.00E+16,17.88777,1.01828,22.68961,77.42138
4.00E-01,1.00E+17,4.00E-03,1.00E+17,19.40895,1.02406,22.66619,83.6175
4.00E-01,1.00E+17,4.00E-03,1.00E+18,20.67601,1.04853,22.66311,87.00919
4.00E-01,1.00E+17,4.00E-03,1.00E+19,21.94008,1.09439,22.66241,88.46299
4.00E-01,1.00E+17,8.62E-03,1.00E+15,16.79143,1.01725,22.74405,72.57591
4.00E-01,1.00E+17,8.62E-03,1.00E+16,18.35907,1.01827,22.68954,79.46269
4.00E-01,1.00E+17,8.62E-03,1.00E+17,19.45967,1.02404,22.66605,83.83811
4.00E-01,1.00E+17,8.62E-03,1.00E+18,20.68212,1.04852,22.66309,87.03566
4.00E-01,1.00E+17,8.62E-03,1.00E+19,21.9408,1.09438,22.66241,88.46599
4.00E-01,1.00E+17,1.86E-02,1.00E+15,17.61175,1.01735,22.75021,76.09327
4.00E-01,1.00E+17,1.86E-02,1.00E+16,18.59105,1.01826,22.68973,80.46705
4.00E-01,1.00E+17,1.86E-02,1.00E+17,19.49318,1.02403,22.66598,83.98366
4.00E-01,1.00E+17,1.86E-02,1.00E+18,20.68493,1.04852,22.66309,87.04787
4.00E-01,1.00E+17,1.86E-02,1.00E+19,21.94114,1.09438,22.66241,88.46744
4.00E-01,1.00E+17,4.00E-02,1.00E+15,18.09045,1.01737,22.75355,78.14897
4.00E-01,1.00E+17,4.00E-02,1.00E+16,18.68612,1.01824,22.68989,80.87897
4.00E-01,1.00E+17,4.00E-02,1.00E+17,19.50841,1.02403,22.66595,84.04983
4.00E-01,1.00E+17,4.00E-02,1.00E+18,20.68624,1.04852,22.66308,87.05353
4.00E-01,1.00E+17,4.00E-02,1.00E+19,21.9413,1.09438,22.66241,88.46811
4.00E-01,1.00E+17,8.62E-02,1.00E+15,18.35612,1.01736,22.75528,79.29123
4.00E-01,1.00E+17,8.62E-02,1.00E+16,18.7276,1.01823,22.68999,81.05883
4.00E-01,1.00E+17,8.62E-02,1.00E+17,19.5154,1.02402,22.66594,84.08025
4.00E-01,1.00E+17,8.62E-02,1.00E+18,20.68684,1.04852,22.66308,87.05615
4.00E-01,1.00E+17,8.62E-02,1.00E+19,21.94138,1.09438,22.66241,88.46843
4.00E-01,1.00E+17,1.86E-01,1.00E+15,18.47609,1.01734,22.75622,79.8073
4.00E-01,1.00E+17,1.86E-01,1.00E+16,18.74631,1.01823,22.69004,81.13994
4.00E-01,1.00E+17,1.86E-01,1.00E+17,19.51863,1.02402,22.66593,84.0943
4.00E-01,1.00E+17,1.86E-01,1.00E+18,20.68712,1.04852,22.66308,87.05737
4.00E-01,1.00E+17,1.86E-01,1.00E+19,21.94141,1.09438,22.66241,88.46857
4.00E-01,1.00E+17,4.00E-01,1.00E+15,18.52994,1.01733,22.75683,80.0386
4.00E-01,1.00E+17,4.00E-01,1.00E+16,18.75592,1.01823,22.69007,81.18163
4.00E-01,1.00E+17,4.00E-01,1.00E+17,19.52013,1.02402,22.66593,84.10081
4.00E-01,1.00E+17,4.00E-01,1.00E+18,20.68725,1.04852,22.66308,87.05793
4.00E-01,1.00E+17,4.00E-01,1.00E+19,21.94143,1.09438,22.66241,88.46864
4.00E-01,1.00E+17,8.62E-01,1.00E+15,18.55453,1.01733,22.75729,80.14364
4.00E-01,1.00E+17,8.62E-01,1.00E+16,18.76183,1.01823,22.69008,81.20726
4.00E-01,1.00E+17,8.62E-01,1.00E+17,19.52082,1.02402,22.66593,84.10383
4.00E-01,1.00E+17,8.62E-01,1.00E+18,20.68731,1.04852,22.66308,87.05819
4.00E-01,1.00E+17,8.62E-01,1.00E+19,21.94144,1.09438,22.66241,88.46867
4.00E-01,1.00E+17,1.86E+00,1.00E+15,18.56585,1.01732,22.75766,80.19148
4.00E-01,1.00E+17,1.86E+00,1.00E+16,18.76457,1.01823,22.69008,81.21912
4.00E-01,1.00E+17,1.86E+00,1.00E+17,19.52114,1.02402,22.66593,84.10523
4.00E-01,1.00E+17,1.86E+00,1.00E+18,20.68734,1.04852,22.66308,87.05831
4.00E-01,1.00E+17,1.86E+00,1.00E+19,21.94144,1.09438,22.66241,88.46868
4.00E-01,1.00E+17,4.00E+00,1.00E+15,18.57109,1.01732,22.75795,80.21318
4.00E-01,1.00E+17,4.00E+00,1.00E+16,18.76584,1.01823,22.69009,81.22462
4.00E-01,1.00E+17,4.00E+00,1.00E+17,19.52129,1.02402,22.66593,84.10588
4.00E-01,1.00E+17,4.00E+00,1.00E+18,20.68735,1.04852,22.66308,87.05837
4.00E-01,1.00E+17,4.00E+00,1.00E+19,21.94144,1.09438,22.66241,88.46869
4.00E-01,1.00E+18,4.00E-03,1.00E+15,15.43327,1.01709,22.73451,66.74396
4.00E-01,1.00E+18,4.00E-03,1.00E+16,17.89041,1.01829,22.69019,77.4302
4.00E-01,1.00E+18,4.00E-03,1.00E+17,19.41096,1.02407,22.66647,83.62453
4.00E-01,1.00E+18,4.00E-03,1.00E+18,20.67887,1.04854,22.66343,87.01911
4.00E-01,1.00E+18,4.00E-03,1.00E+19,21.94468,1.09445,22.66268,88.47524
4.00E-01,1.00E+18,8.62E-03,1.00E+15,16.79372,1.01726,22.7443,72.58458
4.00E-01,1.00E+18,8.62E-03,1.00E+16,18.3618,1.01827,22.69015,79.47178
4.00E-01,1.00E+18,8.62E-03,1.00E+17,19.46277,1.02405,22.66633,83.84988
4.00E-01,1.00E+18,8.62E-03,1.00E+18,20.68495,1.04853,22.66341,87.0455
4.00E-01,1.00E+18,8.62E-03,1.00E+19,21.94542,1.09445,22.66268,88.47835
4.00E-01,1.00E+18,1.86E-02,1.00E+15,17.61407,1.01736,22.75045,76.10192
4.00E-01,1.00E+18,1.86E-02,1.00E+16,18.59339,1.01826,22.69036,80.47433
4.00E-01,1.00E+18,1.86E-02,1.00E+17,19.49621,1.02404,22.66627,83.99509
4.00E-01,1.00E+18,1.86E-02,1.00E+18,20.68776,1.04853,22.66341,87.05768
4.00E-01,1.00E+18,1.86E-02,1.00E+19,21.94577,1.09445,22.66268,88.47979
4.00E-01,1.00E+18,4.00E-02,1.00E+15,18.09239,1.01737,22.75379,78.156
4.00E-01,1.00E+18,4.00E-02,1.00E+16,18.68829,1.01825,22.69054,80.88546
4.00E-01,1.00E+18,4.00E-02,1.00E+17,19.51139,1.02403,22.66624,84.06111
4.00E-01,1.00E+18,4.00E-02,1.00E+18,20.68906,1.04853,22.6634,87.06332
4.00E-01,1.00E+18,4.00E-02,1.00E+19,21.94593,1.09445,22.66268,88.48046
4.00E-01,1.00E+18,8.62E-02,1.00E+15,18.35846,1.01736,22.75552,79.29999
4.00E-01,1.00E+18,8.62E-02,1.00E+16,18.72969,1.01824,22.69064,81.06496
4.00E-01,1.00E+18,8.62E-02,1.00E+17,19.51837,1.02403,22.66622,84.09145
4.00E-01,1.00E+18,8.62E-02,1.00E+18,20.68966,1.04853,22.6634,87.06593
4.00E-01,1.00E+18,8.62E-02,1.00E+19,21.946,1.09445,22.66268,88.48077
4.00E-01,1.00E+18,1.86E-01,1.00E+15,18.47825,1.01735,22.75646,79.81526
4.00E-01,1.00E+18,1.86E-01,1.00E+16,18.74836,1.01824,22.69069,81.1459
4.00E-01,1.00E+18,1.86E-01,1.00E+17,19.5216,1.02403,22.66622,84.10548
4.00E-01,1.00E+18,1.86E-01,1.00E+18,20.68994,1.04853,22.6634,87.06714
4.00E-01,1.00E+18,1.86E-01,1.00E+19,21.94604,1.09445,22.66268,88.48091
4.00E-01,1.00E+18,4.00E-01,1.00E+15,18.53201,1.01734,22.75707,80.04619
4.00E-01,1.00E+18,4.00E-01,1.00E+16,18.75887,1.01823,22.69072,81.19147
4.00E-01,1.00E+18,4.00E-01,1.00E+17,19.52309,1.02403,22.66621,84.11197
4.00E-01,1.00E+18,4.00E-01,1.00E+18,20.69007,1.04853,22.6634,87.06771
4.00E-01,1.00E+18,4.00E-01,1.00E+19,21.94605,1.09445,22.66268,88.48098
4.00E-01,1.00E+18,8.62E-01,1.00E+15,18.55656,1.01733,22.75753,80.15106
4.00E-01,1.00E+18,8.62E-01,1.00E+16,18.76477,1.01823,22.69073,81.21705
4.00E-01,1.00E+18,8.62E-01,1.00E+17,19.52378,1.02403,22.66621,84.11498
4.00E-01,1.00E+18,8.62E-01,1.00E+18,20.69013,1.04853,22.6634,87.06797
4.00E-01,1.00E+18,8.62E-01,1.00E+19,21.94606,1.09445,22.66268,88.48101
4.00E-01,1.00E+18,1.86E+00,1.00E+15,18.56786,1.01733,22.7579,80.19881
4.00E-01,1.00E+18,1.86E+00,1.00E+16,18.7675,1.01823,22.69073,81.22889
4.00E-01,1.00E+18,1.86E+00,1.00E+17,19.5241,1.02403,22.66621,84.11638
4.00E-01,1.00E+18,1.86E+00,1.00E+18,20.69016,1.04853,22.6634,87.06809
4.00E-01,1.00E+18,1.86E+00,1.00E+19,21.94606,1.09445,22.66268,88.48103
4.00E-01,1.00E+18,4.00E+00,1.00E+15,18.57309,1.01733,22.7582,80.22046
4.00E-01,1.00E+18,4.00E+00,1.00E+16,18.76877,1.01823,22.69074,81.23438
4.00E-01,1.00E+18,4.00E+00,1.00E+17,19.52425,1.02403,22.66621,84.11703
4.00E-01,1.00E+18,4.00E+00,1.00E+18,20.69017,1.04853,22.6634,87.06814
4.00E-01,1.00E+18,4.00E+00,1.00E+19,21.94606,1.09445,22.66268,88.48103
4.00E-01,1.00E+19,4.00E-03,1.00E+15,15.43384,1.01709,22.73533,66.74389
4.00E-01,1.00E+19,4.00E-03,1.00E+16,17.89111,1.01829,22.69103,77.43023
4.00E-01,1.00E+19,4.00E-03,1.00E+17,19.41171,1.02407,22.66724,83.62478
4.00E-01,1.00E+19,4.00E-03,1.00E+18,20.67976,1.04855,22.66416,87.01988
4.00E-01,1.00E+19,4.00E-03,1.00E+19,21.94576,1.09446,22.66344,88.47603
4.00E-01,1.00E+19,8.62E-03,1.00E+15,16.79438,1.01726,22.74512,72.58469
4.00E-01,1.00E+19,8.62E-03,1.00E+16,18.36254,1.01828,22.691,79.47186
4.00E-01,1.00E+19,8.62E-03,1.00E+17,19.46359,1.02405,22.6671,83.85043
4.00E-01,1.00E+19,8.62E-03,1.00E+18,20.68584,1.04854,22.66415,87.04626
4.00E-01,1.00E+19,8.62E-03,1.00E+19,21.9465,1.09446,22.66344,88.47913
4.00E-01,1.00E+19,1.86E-02,1.00E+15,17.6148,1.01736,22.75127,76.10221
4.00E-01,1.00E+19,1.86E-02,1.00E+16,18.59411,1.01826,22.69122,80.47429
4.00E-01,1.00E+19,1.86E-02,1.00E+17,19.49702,1.02404,22.66704,83.99563
4.00E-01,1.00E+19,1.86E-02,1.00E+18,20.68865,1.04853,22.66414,87.05844
4.00E-01,1.00E+19,1.86E-02,1.00E+19,21.94685,1.09446,22.66344,88.48057
4.00E-01,1.00E+19,4.00E-02,1.00E+15,18.0931,1.01737,22.7546,78.15614
4.00E-01,1.00E+19,4.00E-02,1.00E+16,18.689,1.01825,22.69139,80.88536
4.00E-01,1.00E+19,4.00E-02,1.00E+17,19.51221,1.02403,22.66701,84.06163
4.00E-01,1.00E+19,4.00E-02,1.00E+18,20.68995,1.04853,22.66414,87.06408
4.00E-01,1.00E+19,4.00E-02,1.00E+19,21.94701,1.09446,22.66344,88.48124
4.00E-01,1.00E+19,8.62E-02,1.00E+15,18.35922,1.01737,22.75633,79.30029
4.00E-01,1.00E+19,8.62E-02,1.00E+16,18.7304,1.01824,22.6915,81.06484
4.00E-01,1.00E+19,8.62E-02,1.00E+17,19.51918,1.02403,22.66699,84.09198
4.00E-01,1.00E+19,8.62E-02,1.00E+18,20.69055,1.04853,22.66414,87.06669
4.00E-01,1.00E+19,8.62E-02,1.00E+19,21.94708,1.09446,22.66344,88.48155
4.00E-01,1.00E+19,1.86E-01,1.00E+15,18.479,1.01735,22.75728,79.81551
4.00E-01,1.00E+19,1.86E-01,1.00E+16,18.74907,1.01824,22.69155,81.14577
4.00E-01,1.00E+19,1.86E-01,1.00E+17,19.52241,1.02403,22.66699,84.106
4.00E-01,1.00E+19,1.86E-01,1.00E+18,20.69083,1.04853,22.66414,87.0679
4.00E-01,1.00E+19,1.86E-01,1.00E+19,21.94712,1.09446,22.66344,88.4817
4.00E-01,1.00E+19,4.00E-01,1.00E+15,18.53276,1.01734,22.75789,80.04642
4.00E-01,1.00E+19,4.00E-01,1.00E+16,18.75965,1.01824,22.69158,81.19164
4.00E-01,1.00E+19,4.00E-01,1.00E+17,19.5239,1.02403,22.66698,84.11249
4.00E-01,1.00E+19,4.00E-01,1.00E+18,20.69096,1.04853,22.66414,87.06847
4.00E-01,1.00E+19,4.00E-01,1.00E+19,21.94713,1.09446,22.66344,88.48176
4.00E-01,1.00E+19,8.62E-01,1.00E+15,18.5573,1.01733,22.75835,80.15128
4.00E-01,1.00E+19,8.62E-01,1.00E+16,18.76555,1.01824,22.69159,81.21722
4.00E-01,1.00E+19,8.62E-01,1.00E+17,19.52459,1.02403,22.66698,84.1155
